TERRITORIO#es,TIME_PERIOD#es,FLUJO_ENERGIA#es,FLUJO_ENERGIA_CODE,OBS_VALUE
Santa María de Guía de Gran Canaria,10/03/2024,Total,_T,134.45
Santa María de Guía de Gran Canaria,11/03/2024,Total,_T,114.83
Santa María de Guía de Gran Canaria,12/03/2024,Total,_T,100.41
Santa María de Guía de Gran Canaria,13/03/2024,Total,_T,110.29
Santa María de Guía de Gran Canaria,14/03/2024,Total,_T,116.84
Santa María de Guía de Gran Canaria,15/03/2024,Total,_T,119.61
Santa María de Guía de Gran Canaria,16/03/2024,Total,_T,156.38
Santa María de Guía de Gran Canaria,17/03/2024,Total,_T,155.28
Santa María de Guía de Gran Canaria,18/03/2024,Total,_T,148.67
Santa María de Guía de Gran Canaria,19/03/2024,Total,_T,138.42
Santa María de Guía de Gran Canaria,20/03/2024,Total,_T,136.45
Santa María de Guía de Gran Canaria,21/03/2024,Total,_T,132.05
Santa María de Guía de Gran Canaria,22/03/2024,Total,_T,132.55
Santa María de Guía de Gran Canaria,23/03/2024,Total,_T,144.27
Santa María de Guía de Gran Canaria,24/03/2024,Total,_T,150.88
Santa María de Guía de Gran Canaria,25/03/2024,Total,_T,143.67
Santa María de Guía de Gran Canaria,26/03/2024,Total,_T,125.24
Santa María de Guía de Gran Canaria,27/03/2024,Total,_T,140.97
Santa María de Guía de Gran Canaria,28/03/2024,Total,_T,114.84
Santa María de Guía de Gran Canaria,29/03/2024,Total,_T,123.25
Santa María de Guía de Gran Canaria,30/03/2024,Total,_T,143.33
Santa María de Guía de Gran Canaria,31/03/2024,Total,_T,139.05
Santa María de Guía de Gran Canaria,01/04/2024,Total,_T,128.5
Santa María de Guía de Gran Canaria,02/04/2024,Total,_T,122.06
Santa María de Guía de Gran Canaria,03/04/2024,Total,_T,122.69
Santa María de Guía de Gran Canaria,04/04/2024,Total,_T,135.85
Santa María de Guía de Gran Canaria,05/04/2024,Total,_T,138.55
Santa María de Guía de Gran Canaria,06/04/2024,Total,_T,157.38
Santa María de Guía de Gran Canaria,07/04/2024,Total,_T,144.2
Santa María de Guía de Gran Canaria,08/04/2024,Total,_T,126.14
Santa María de Guía de Gran Canaria,09/04/2024,Total,_T,121.61
Santa María de Guía de Gran Canaria,10/04/2024,Total,_T,122.96
Santa María de Guía de Gran Canaria,11/04/2024,Total,_T,129.14
Santa María de Guía de Gran Canaria,12/04/2024,Total,_T,128.2
Santa María de Guía de Gran Canaria,13/04/2024,Total,_T,155.12
Santa María de Guía de Gran Canaria,14/04/2024,Total,_T,156.16
Santa María de Guía de Gran Canaria,15/04/2024,Total,_T,149.15
Santa María de Guía de Gran Canaria,16/04/2024,Total,_T,132.28
Santa María de Guía de Gran Canaria,17/04/2024,Total,_T,140.7
Santa María de Guía de Gran Canaria,18/04/2024,Total,_T,148.02
Santa María de Guía de Gran Canaria,19/04/2024,Total,_T,149.26
Santa María de Guía de Gran Canaria,20/04/2024,Total,_T,156.56
Santa María de Guía de Gran Canaria,21/04/2024,Total,_T,149.72
Santa María de Guía de Gran Canaria,22/04/2024,Total,_T,134.04
Santa María de Guía de Gran Canaria,23/04/2024,Total,_T,127.49
Santa María de Guía de Gran Canaria,24/04/2024,Total,_T,116.08
Santa María de Guía de Gran Canaria,25/04/2024,Total,_T,109.42
Santa María de Guía de Gran Canaria,26/04/2024,Total,_T,115.51
Santa María de Guía de Gran Canaria,27/04/2024,Total,_T,130.54
Santa María de Guía de Gran Canaria,28/04/2024,Total,_T,122.51
Santa María de Guía de Gran Canaria,29/04/2024,Total,_T,108.55
Santa María de Guía de Gran Canaria,30/04/2024,Total,_T,104.35
Santa María de Guía de Gran Canaria,01/05/2024,Total,_T,112.61
Santa María de Guía de Gran Canaria,02/05/2024,Total,_T,106.95
Santa María de Guía de Gran Canaria,03/05/2024,Total,_T,104.05
Santa María de Guía de Gran Canaria,04/05/2024,Total,_T,106.81
Santa María de Guía de Gran Canaria,05/05/2024,Total,_T,102.4
Santa María de Guía de Gran Canaria,06/05/2024,Total,_T,97.96
Santa María de Guía de Gran Canaria,07/05/2024,Total,_T,97.88
Santa María de Guía de Gran Canaria,08/05/2024,Total,_T,107.43
Santa María de Guía de Gran Canaria,09/05/2024,Total,_T,122.44
Santa María de Guía de Gran Canaria,10/05/2024,Total,_T,123.1
Santa María de Guía de Gran Canaria,11/05/2024,Total,_T,122.55
Santa María de Guía de Gran Canaria,12/05/2024,Total,_T,120.27
Santa María de Guía de Gran Canaria,13/05/2024,Total,_T,110.62
Santa María de Guía de Gran Canaria,14/05/2024,Total,_T,121.08
Santa María de Guía de Gran Canaria,15/05/2024,Total,_T,133.54
Santa María de Guía de Gran Canaria,16/05/2024,Total,_T,125.48
Santa María de Guía de Gran Canaria,17/05/2024,Total,_T,133.54
Santa María de Guía de Gran Canaria,18/05/2024,Total,_T,132.84
Santa María de Guía de Gran Canaria,19/05/2024,Total,_T,125.97
Santa María de Guía de Gran Canaria,20/05/2024,Total,_T,123.84
Santa María de Guía de Gran Canaria,21/05/2024,Total,_T,119.94
Santa María de Guía de Gran Canaria,22/05/2024,Total,_T,124.78
Santa María de Guía de Gran Canaria,23/05/2024,Total,_T,130.13
Santa María de Guía de Gran Canaria,24/05/2024,Total,_T,130.5
Santa María de Guía de Gran Canaria,25/05/2024,Total,_T,128.55
Santa María de Guía de Gran Canaria,26/05/2024,Total,_T,126.03
Santa María de Guía de Gran Canaria,27/05/2024,Total,_T,129.81
Santa María de Guía de Gran Canaria,28/05/2024,Total,_T,133.9
Santa María de Guía de Gran Canaria,29/05/2024,Total,_T,138.4
Santa María de Guía de Gran Canaria,30/05/2024,Total,_T,130.88
Santa María de Guía de Gran Canaria,31/05/2024,Total,_T,132.05
Santa María de Guía de Gran Canaria,01/06/2024,Total,_T,134.95
Santa María de Guía de Gran Canaria,02/06/2024,Total,_T,133.67
Santa María de Guía de Gran Canaria,03/06/2024,Total,_T,134.11
Santa María de Guía de Gran Canaria,04/06/2024,Total,_T,132.48
Santa María de Guía de Gran Canaria,27/10/2023,Total,_T,148.36
Santa María de Guía de Gran Canaria,28/10/2023,Total,_T,146.98
Santa María de Guía de Gran Canaria,29/10/2023,Total,_T,148.67
Santa María de Guía de Gran Canaria,30/10/2023,Total,_T,144.64
Santa María de Guía de Gran Canaria,31/10/2023,Total,_T,131.68
Santa María de Guía de Gran Canaria,01/11/2023,Total,_T,145.04
Santa María de Guía de Gran Canaria,02/11/2023,Total,_T,144.69
Santa María de Guía de Gran Canaria,03/11/2023,Total,_T,142.39
Santa María de Guía de Gran Canaria,04/11/2023,Total,_T,145.1
Santa María de Guía de Gran Canaria,05/11/2023,Total,_T,144.39
Santa María de Guía de Gran Canaria,06/11/2023,Total,_T,130.98
Santa María de Guía de Gran Canaria,07/11/2023,Total,_T,118.26
Santa María de Guía de Gran Canaria,08/11/2023,Total,_T,122.44
Santa María de Guía de Gran Canaria,09/11/2023,Total,_T,127.94
Santa María de Guía de Gran Canaria,10/11/2023,Total,_T,123.28
Santa María de Guía de Gran Canaria,11/11/2023,Total,_T,102.74
Santa María de Guía de Gran Canaria,12/11/2023,Total,_T,109.24
Santa María de Guía de Gran Canaria,13/11/2023,Total,_T,112.45
Santa María de Guía de Gran Canaria,14/11/2023,Total,_T,121.67
Santa María de Guía de Gran Canaria,15/11/2023,Total,_T,129.11
Santa María de Guía de Gran Canaria,16/11/2023,Total,_T,120.68
Santa María de Guía de Gran Canaria,17/11/2023,Total,_T,105.48
Santa María de Guía de Gran Canaria,18/11/2023,Total,_T,121.26
Santa María de Guía de Gran Canaria,19/11/2023,Total,_T,132.92
Santa María de Guía de Gran Canaria,20/11/2023,Total,_T,133.76
Santa María de Guía de Gran Canaria,21/11/2023,Total,_T,123.79
Santa María de Guía de Gran Canaria,22/11/2023,Total,_T,119.39
Santa María de Guía de Gran Canaria,23/11/2023,Total,_T,121.16
Santa María de Guía de Gran Canaria,24/11/2023,Total,_T,130.48
Santa María de Guía de Gran Canaria,25/11/2023,Total,_T,128.61
Santa María de Guía de Gran Canaria,26/11/2023,Total,_T,131.6
Santa María de Guía de Gran Canaria,27/11/2023,Total,_T,129.56
Tejeda,21/04/2020,Total,_T,8.48
Tejeda,22/04/2020,Total,_T,8.75
Tejeda,23/04/2020,Total,_T,8.78
Tejeda,24/04/2020,Total,_T,8.82
Tejeda,25/04/2020,Total,_T,8.58
Tejeda,26/04/2020,Total,_T,8.27
Tejeda,27/04/2020,Total,_T,8.52
Tejeda,28/04/2020,Total,_T,8.42
Tejeda,29/04/2020,Total,_T,8.56
Tejeda,30/04/2020,Total,_T,8.06
Tejeda,01/05/2020,Total,_T,7.98
Tejeda,02/05/2020,Total,_T,7.92
Tejeda,03/05/2020,Total,_T,7.71
Tejeda,04/05/2020,Total,_T,7.81
Tejeda,05/05/2020,Total,_T,7.84
Tejeda,06/05/2020,Total,_T,8.26
Tejeda,07/05/2020,Total,_T,8.08
Tejeda,08/05/2020,Total,_T,8.07
Tejeda,09/05/2020,Total,_T,8.28
Tejeda,10/05/2020,Total,_T,7.98
Tejeda,11/05/2020,Total,_T,7.97
Tejeda,12/05/2020,Total,_T,8.31
Tejeda,13/05/2020,Total,_T,8.51
Tejeda,14/05/2020,Total,_T,8.62
Tejeda,15/05/2020,Total,_T,9.34
Tejeda,16/05/2020,Total,_T,9.8
Tejeda,17/05/2020,Total,_T,9.36
Tejeda,18/05/2020,Total,_T,8.48
Tejeda,19/05/2020,Total,_T,8.34
Tejeda,20/05/2020,Total,_T,8.34
Tejeda,21/05/2020,Total,_T,8.4
Tejeda,22/05/2020,Total,_T,8.79
Tejeda,23/05/2020,Total,_T,9.35
Tejeda,24/05/2020,Total,_T,9.11
Tejeda,25/05/2020,Total,_T,8.46
Tejeda,26/05/2020,Total,_T,8.44
Tejeda,27/05/2020,Total,_T,8.74
Tejeda,28/05/2020,Total,_T,8.61
Tejeda,29/05/2020,Total,_T,9.42
Tejeda,30/05/2020,Total,_T,9.75
Tejeda,31/05/2020,Total,_T,8.83
Tejeda,01/06/2020,Total,_T,8.0
Tejeda,02/06/2020,Total,_T,7.9
Tejeda,03/06/2020,Total,_T,8.12
Tejeda,04/06/2020,Total,_T,8.01
Tejeda,05/06/2020,Total,_T,8.54
Tejeda,06/06/2020,Total,_T,9.16
Tejeda,07/06/2020,Total,_T,8.58
Tejeda,08/06/2020,Total,_T,7.91
Tejeda,09/06/2020,Total,_T,7.86
Tejeda,10/06/2020,Total,_T,7.9
Tejeda,11/06/2020,Total,_T,7.93
Tejeda,12/06/2020,Total,_T,8.3
Tejeda,13/06/2020,Total,_T,9.07
Tejeda,14/06/2020,Total,_T,8.54
Tejeda,15/06/2020,Total,_T,7.85
Tejeda,16/06/2020,Total,_T,7.88
Tejeda,17/06/2020,Total,_T,8.05
Tejeda,18/06/2020,Total,_T,8.01
Tejeda,19/06/2020,Total,_T,8.74
Tejeda,20/06/2020,Total,_T,9.38
Tejeda,21/06/2020,Total,_T,8.91
Tejeda,22/06/2020,Total,_T,8.2
Tejeda,23/06/2020,Total,_T,8.24
Tejeda,24/06/2020,Total,_T,8.48
Tejeda,25/06/2020,Total,_T,8.33
Tejeda,26/06/2020,Total,_T,8.66
Tejeda,27/06/2020,Total,_T,9.31
Tejeda,28/06/2020,Total,_T,8.93
Tejeda,29/06/2020,Total,_T,8.05
Tejeda,30/06/2020,Total,_T,7.79
Tejeda,01/07/2020,Total,_T,8.51
Tejeda,02/07/2020,Total,_T,9.05
Tejeda,03/07/2020,Total,_T,9.36
Tejeda,04/07/2020,Total,_T,10.0
Tejeda,05/07/2020,Total,_T,9.79
Tejeda,06/07/2020,Total,_T,9.39
Tejeda,07/07/2020,Total,_T,9.67
Tejeda,08/07/2020,Total,_T,9.82
Tejeda,09/07/2020,Total,_T,9.74
Tejeda,10/07/2020,Total,_T,9.6
Tejeda,11/07/2020,Total,_T,10.04
Tejeda,12/07/2020,Total,_T,9.59
Tejeda,13/07/2020,Total,_T,9.23
Tejeda,14/07/2020,Total,_T,8.71
Tejeda,15/07/2020,Total,_T,8.8
Tejeda,16/07/2020,Total,_T,9.2
Tejeda,17/07/2020,Total,_T,9.89
Tejeda,18/07/2020,Total,_T,10.67
Tejeda,19/07/2020,Total,_T,10.21
Tejeda,20/07/2020,Total,_T,9.63
Tejeda,21/07/2020,Total,_T,9.38
Tejeda,22/07/2020,Total,_T,9.51
Tejeda,23/07/2020,Total,_T,9.6
Tejeda,24/07/2020,Total,_T,9.92
Tejeda,25/07/2020,Total,_T,10.17
Tejeda,26/07/2020,Total,_T,9.47
Tejeda,27/07/2020,Total,_T,9.04
Tejeda,28/07/2020,Total,_T,9.37
Tejeda,29/07/2020,Total,_T,9.14
Tejeda,30/07/2020,Total,_T,9.2
Tejeda,31/07/2020,Total,_T,9.35
Tejeda,01/08/2020,Total,_T,10.52
Tejeda,02/08/2020,Total,_T,10.16
Tejeda,03/08/2020,Total,_T,9.23
Tejeda,04/08/2020,Total,_T,9.08
Tejeda,05/08/2020,Total,_T,9.14
Tejeda,06/08/2020,Total,_T,9.05
Tejeda,07/08/2020,Total,_T,9.33
Tejeda,08/08/2020,Total,_T,9.95
Tejeda,09/08/2020,Total,_T,9.71
Tejeda,10/08/2020,Total,_T,9.09
Tejeda,11/08/2020,Total,_T,8.96
Tejeda,12/08/2020,Total,_T,8.97
Tejeda,13/08/2020,Total,_T,9.19
Tejeda,14/08/2020,Total,_T,9.48
Tejeda,15/08/2020,Total,_T,10.14
Tejeda,16/08/2020,Total,_T,9.91
Tejeda,17/08/2020,Total,_T,8.9
Tejeda,18/08/2020,Total,_T,8.94
Tejeda,19/08/2020,Total,_T,9.23
Tejeda,20/08/2020,Total,_T,9.32
Tejeda,21/08/2020,Total,_T,9.91
Tejeda,22/08/2020,Total,_T,10.83
Tejeda,23/08/2020,Total,_T,10.32
Tejeda,24/08/2020,Total,_T,9.54
Tejeda,25/08/2020,Total,_T,9.95
Tejeda,26/08/2020,Total,_T,10.68
Tejeda,27/08/2020,Total,_T,10.83
Tejeda,28/08/2020,Total,_T,10.65
Tejeda,29/08/2020,Total,_T,10.05
Tejeda,30/08/2020,Total,_T,9.18
Tejeda,31/08/2020,Total,_T,8.1
Tejeda,01/09/2020,Total,_T,8.71
Tejeda,02/09/2020,Total,_T,9.04
Tejeda,03/09/2020,Total,_T,9.3
Tejeda,04/09/2020,Total,_T,9.61
Tejeda,05/09/2020,Total,_T,10.33
Tejeda,06/09/2020,Total,_T,9.98
Tejeda,07/09/2020,Total,_T,10.03
Tejeda,08/09/2020,Total,_T,10.28
Tejeda,09/09/2020,Total,_T,9.89
Tejeda,10/09/2020,Total,_T,9.91
Tejeda,11/09/2020,Total,_T,10.08
Tejeda,12/09/2020,Total,_T,10.39
Tejeda,13/09/2020,Total,_T,9.68
Tejeda,14/09/2020,Total,_T,8.98
Tejeda,15/09/2020,Total,_T,9.23
Tejeda,16/09/2020,Total,_T,9.24
Tejeda,17/09/2020,Total,_T,9.39
Tejeda,18/09/2020,Total,_T,9.67
Tejeda,19/09/2020,Total,_T,9.82
Tejeda,20/09/2020,Total,_T,9.51
Tejeda,21/09/2020,Total,_T,9.27
Tejeda,22/09/2020,Total,_T,9.25
Tejeda,23/09/2020,Total,_T,9.01
Tejeda,24/09/2020,Total,_T,8.84
Tejeda,25/09/2020,Total,_T,9.32
Tejeda,26/09/2020,Total,_T,9.83
Tejeda,27/09/2020,Total,_T,9.18
Tejeda,28/09/2020,Total,_T,8.49
Tejeda,29/09/2020,Total,_T,8.5
Tejeda,30/09/2020,Total,_T,8.26
Tejeda,01/10/2020,Total,_T,8.83
Tejeda,02/10/2020,Total,_T,9.33
Tejeda,03/10/2020,Total,_T,9.83
Tejeda,04/10/2020,Total,_T,9.29
Tejeda,05/10/2020,Total,_T,8.51
Tejeda,06/10/2020,Total,_T,8.47
Tejeda,07/10/2020,Total,_T,8.58
Tejeda,08/10/2020,Total,_T,8.69
Tejeda,09/10/2020,Total,_T,9.25
Tejeda,10/10/2020,Total,_T,10.03
Tejeda,11/10/2020,Total,_T,9.96
Tejeda,12/10/2020,Total,_T,9.5
Tejeda,13/10/2020,Total,_T,9.06
Tejeda,14/10/2020,Total,_T,8.98
Tejeda,15/10/2020,Total,_T,8.92
Tejeda,16/10/2020,Total,_T,9.39
Tejeda,17/10/2020,Total,_T,9.92
Tejeda,18/10/2020,Total,_T,9.3
Tejeda,19/10/2020,Total,_T,8.69
Tejeda,20/10/2020,Total,_T,8.7
Tejeda,21/10/2020,Total,_T,8.85
Tejeda,22/10/2020,Total,_T,8.68
Tejeda,23/10/2020,Total,_T,9.31
Tejeda,24/10/2020,Total,_T,10.01
Tejeda,25/10/2020,Total,_T,9.64
Tejeda,26/10/2020,Total,_T,8.63
Tejeda,27/10/2020,Total,_T,8.63
Tejeda,28/10/2020,Total,_T,8.75
Tejeda,29/10/2020,Total,_T,8.94
Tejeda,30/10/2020,Total,_T,9.32
Tejeda,31/10/2020,Total,_T,9.63
Tejeda,01/11/2020,Total,_T,9.42
Tejeda,02/11/2020,Total,_T,8.84
Tejeda,03/11/2020,Total,_T,8.37
Tejeda,04/11/2020,Total,_T,8.48
Tejeda,05/11/2020,Total,_T,8.67
Tejeda,06/11/2020,Total,_T,9.15
Tejeda,07/11/2020,Total,_T,10.09
Tejeda,08/11/2020,Total,_T,9.44
Tejeda,09/11/2020,Total,_T,8.67
Tejeda,10/11/2020,Total,_T,8.52
Tejeda,11/11/2020,Total,_T,8.54
Tejeda,12/11/2020,Total,_T,8.62
Tejeda,13/11/2020,Total,_T,9.15
Tejeda,14/11/2020,Total,_T,9.98
Tejeda,15/11/2020,Total,_T,9.29
Tejeda,16/11/2020,Total,_T,8.73
Tejeda,17/11/2020,Total,_T,8.56
Tejeda,18/11/2020,Total,_T,8.5
Tejeda,19/11/2020,Total,_T,8.52
Tejeda,20/11/2020,Total,_T,9.32
Tejeda,21/11/2020,Total,_T,10.19
Tejeda,22/11/2020,Total,_T,9.67
Tejeda,03/03/2021,Total,_T,9.13
Tejeda,04/03/2021,Total,_T,9.08
Tejeda,05/03/2021,Total,_T,10.04
Tejeda,06/03/2021,Total,_T,11.64
Tejeda,07/03/2021,Total,_T,10.49
Tejeda,08/03/2021,Total,_T,9.31
Tejeda,09/03/2021,Total,_T,9.39
Tejeda,10/03/2021,Total,_T,9.46
Tejeda,11/03/2021,Total,_T,9.21
Tejeda,12/03/2021,Total,_T,9.6
Tejeda,13/03/2021,Total,_T,10.82
Tejeda,14/03/2021,Total,_T,9.95
Tejeda,15/03/2021,Total,_T,8.88
Tejeda,16/03/2021,Total,_T,8.6
Tejeda,17/03/2021,Total,_T,8.82
Tejeda,18/03/2021,Total,_T,9.12
Tejeda,19/03/2021,Total,_T,9.86
Tejeda,20/03/2021,Total,_T,10.84
Tejeda,21/03/2021,Total,_T,10.22
Tejeda,22/03/2021,Total,_T,9.47
Tejeda,23/03/2021,Total,_T,9.18
Tejeda,24/03/2021,Total,_T,9.31
Tejeda,25/03/2021,Total,_T,8.88
Tejeda,26/03/2021,Total,_T,9.43
Tejeda,27/03/2021,Total,_T,10.66
Tejeda,28/03/2021,Total,_T,9.69
Tejeda,29/03/2021,Total,_T,9.62
Tejeda,30/03/2021,Total,_T,9.65
Tejeda,31/03/2021,Total,_T,9.61
Tejeda,01/04/2021,Total,_T,11.54
Tejeda,02/04/2021,Total,_T,11.56
Tejeda,03/04/2021,Total,_T,11.62
Tejeda,04/04/2021,Total,_T,10.37
Tejeda,05/04/2021,Total,_T,9.05
Tejeda,06/04/2021,Total,_T,8.94
Tejeda,07/04/2021,Total,_T,9.08
Tejeda,08/04/2021,Total,_T,9.14
Tejeda,09/04/2021,Total,_T,9.64
Tejeda,10/04/2021,Total,_T,10.3
Tejeda,11/04/2021,Total,_T,9.76
Tejeda,12/04/2021,Total,_T,8.87
Tejeda,13/04/2021,Total,_T,8.67
Tejeda,14/04/2021,Total,_T,8.9
Tejeda,15/04/2021,Total,_T,9.05
Tejeda,16/04/2021,Total,_T,9.91
Tejeda,17/04/2021,Total,_T,10.64
Tejeda,18/04/2021,Total,_T,9.73
Tejeda,19/04/2021,Total,_T,8.75
Tejeda,20/04/2021,Total,_T,8.74
Tejeda,21/04/2021,Total,_T,8.83
Tejeda,22/04/2021,Total,_T,8.94
Tejeda,23/04/2021,Total,_T,9.35
Tejeda,24/04/2021,Total,_T,10.14
Tejeda,25/04/2021,Total,_T,9.74
Tejeda,26/04/2021,Total,_T,8.84
Tejeda,27/04/2021,Total,_T,8.7
Tejeda,28/04/2021,Total,_T,8.72
Tejeda,29/04/2021,Total,_T,8.81
Tejeda,30/04/2021,Total,_T,9.24
Tejeda,01/05/2021,Total,_T,10.58
Tejeda,02/05/2021,Total,_T,9.93
Tejeda,03/05/2021,Total,_T,8.88
Tejeda,04/05/2021,Total,_T,8.91
Tejeda,05/05/2021,Total,_T,8.87
Tejeda,06/05/2021,Total,_T,8.72
Tejeda,07/05/2021,Total,_T,8.99
Tejeda,08/05/2021,Total,_T,10.1
Tejeda,09/05/2021,Total,_T,9.37
Tejeda,10/05/2021,Total,_T,8.39
Tejeda,11/05/2021,Total,_T,8.48
Tejeda,12/05/2021,Total,_T,8.48
Tejeda,13/05/2021,Total,_T,8.52
Tejeda,14/05/2021,Total,_T,9.43
Tejeda,15/05/2021,Total,_T,10.04
Tejeda,16/05/2021,Total,_T,9.37
Tejeda,17/05/2021,Total,_T,8.55
Tejeda,18/05/2021,Total,_T,8.54
Tejeda,19/05/2021,Total,_T,8.47
Tejeda,20/05/2021,Total,_T,8.49
Tejeda,21/05/2021,Total,_T,8.89
Tejeda,22/05/2021,Total,_T,9.71
Tejeda,23/05/2021,Total,_T,9.4
Tejeda,24/05/2021,Total,_T,8.54
Tejeda,25/05/2021,Total,_T,8.62
Tejeda,26/05/2021,Total,_T,8.56
Tejeda,27/05/2021,Total,_T,8.46
Tejeda,28/05/2021,Total,_T,8.81
Tejeda,29/05/2021,Total,_T,9.67
Tejeda,30/05/2021,Total,_T,9.24
Tejeda,31/05/2021,Total,_T,8.36
Tejeda,01/06/2021,Total,_T,5.48
Tejeda,02/06/2021,Total,_T,7.81
Tejeda,03/06/2021,Total,_T,7.91
Tejeda,04/06/2021,Total,_T,8.25
